"Pessoa autorizada a dispor","Tipo de depósito","Posição no depósito","Produto","Descrição produto","Lote","Documento","Data EM","Qtd.entr.UMAlt.","Qtd.saída UMA","Qtd.disponível UMA","Qtd.UMA","Unidade med.altern.","Qtd.disponível UMB","Quantidade","UM básica","Tipo de estoque","Denom.tipo estoque","Moeda","Valor total","Número de UCs","Hr.entr.mercadorias","Nº de quantos","Corr.pos.dep.","Col.posição depósito","Nível pos.dep.","Subdiv.pos.dep.","Bloq.saída depós.","Bloq.entr.depósito","Inv.fís.ativo","Unidade de transporte",
"1012","PKL","PHI201100A","89443186","ASPERSOR 3 SAIDAS C/ BASE ER 1/2 TRAMONT","","","2026-01-29","0","0","16","16","UN","16","16","UN","0L","MM 0020, vendas, livre","BRL","222.08","0","11:25:01","1","20","11","00","A","","","","",
"1012","PKL","PHI201100A","89443095","ESGUICHO PLAST 6 JATOS ER 1/2 TRAMONT","","","2026-01-29","0","0","48","48","UN","48","48","UN","0L","MM 0020, vendas, livre","BRL","1018.56","0","11:25:01","1","20","11","00","A","","","","",
"1012","PKL","PHI201100A","89443081","ESGUICHO PLAST RETO ER 1/2 TRAMONT","","","2025-12-29","0","0","16","16","UN","16","16","UN","0L","MM 0020, vendas, livre","BRL","42.08","0","09:08:48","1","20","11","00","A","","","","",
"1012","PKL","PHI201100A","89443060","ADAPT P/ TORNEIRA F ROSCA 1/2 E 3/4 TRAM","","","2026-01-29","0","0","125","125","UN","125","125","UN","0L","MM 0020, vendas, livre","BRL","256.25","0","11:25:01","1","20","11","00","A","","","","",
"1012","PKL","PHI201100A","89442990","ADAPT P/ TORNEIRA F ER 1/2 E 3/4 TRAM","","","2024-12-16","0","0","54","54","UN","54","54","UN","0L","MM 0020, vendas, livre","BRL","82.08","0","17:21:28","1","20","11","00","A","","","","",
"1012","PKL","PHI201100A","89824525","ADAPT MACHO 3/4"" AMERICANO TRAMONTINA","","","2025-10-30","0","0","33","33","UN","33","33","UN","0L","MM 0020, vendas, livre","BRL","75.90","0","10:34:52","1","20","11","00","A","","","","",
"1012","PKL","PHI201100A","89824462","MANG JARDIM FLEX ENG SUP 20M TRAMONTINA","","","2025-12-29","0","0","60","60","UN","60","60","UN","0L","MM 0020, vendas, livre","BRL","2667.60","0","09:08:52","1","20","11","00","A","","","","",
"1012","PKL","PHI201100A","89598292","ADAPT INT M ESPIG PT 3/4 TAIVI","","","2026-01-28","0","0","11","11","UN","11","11","UN","0L","MM 0020, vendas, livre","BRL","14.08","0","20:06:57","1","20","11","00","A","","","","",
"1012","PKL","PHI201100A","89598320","ADAPT INT RED M ESPIG PT 1X3/4 TAIVI","","","2025-11-24","0","0","7","7","UN","7","7","UN","0L","MM 0020, vendas, livre","BRL","13.37","0","11:49:06","1","20","11","00","A","","","","",
"1012","PKL","PHI201100A","89882583","KIT MANGUEIRA POP 20M VERDE BRFLEX","","","2025-09-17","0","0","66","66","UN","66","66","UN","0L","MM 0020, vendas, livre","BRL","1557.60","0","06:14:27","1","20","11","00","A","","","","",
"1012","PKL","PHI201100A","89735443","MANG LISA PVC 1/2 LAR SUPERFLEX 10M E2,0","","","2025-11-07","0","0","17","17","UN","17","17","UN","0L","MM 0020, vendas, livre","BRL","296.65","0","11:09:19","1","20","11","00","A","","","","",
"1012","PKL","PHI201100A","89735464","MANG LISA PVC 1/2 LAR SUPERFLEX 25M E2,0","","","2025-12-30","0","0","6","6","UN","6","6","UN","0L","MM 0020, vendas, livre","BRL","261.84","0","07:57:30","1","20","11","00","A","","","","",
"1012","PKL","PHI201100A","89735541","KIT MANG REF 1/2 10M LAR E2,0 TAIVI","","","2026-01-28","0","0","1","1","UN","1","1","UN","0L","MM 0020, vendas, livre","BRL","18.98","0","12:23:24","1","20","11","00","A","","","","",
"1012","PKL","PHI201100A","89107130","BICO TORN PLAST BR 3/4 X 1/2 GARDEN","","","2026-01-16","0","0","21","21","UN","21","21","UN","0L","MM 0020, vendas, livre","BRL","26.25","0","09:09:56","1","20","11","00","A","","","","",
"1012","PKL","PHI201100A","89107151","BICO TORN ZAMAC CR 3/4 X 1/2 GARDEN","","","2026-01-16","0","0","42","42","UN","42","42","UN","0L","MM 0020, vendas, livre","BRL","61.32","0","09:09:56","1","20","11","00","A","","","","",
"1012","PKL","PHI201100A","89107165","BICO TORN ZAMAC 1/2 GARDEN","","","2025-05-31","0","0","94","94","UN","94","94","UN","0L","MM 0020, vendas, livre","BRL","131.60","0","12:07:40","1","20","11","00","A","","","","",
"1012","PKL","PHI201100A","89107172","BICO TORN ZAMAC 3/4 GARDEN","","","2026-01-09","0","0","23","23","UN","23","23","UN","0L","MM 0020, vendas, livre","BRL","41.63","0","08:01:36","1","20","11","00","A","","","","",
"1012","PKL","PHI201100A","89107333","ESGUICHO ESPIGAO ZAMAC 1/2 GARDEN","","","2025-12-15","0","0","39","39","UN","39","39","UN","0L","MM 0020, vendas, livre","BRL","692.25","0","11:01:33","1","20","11","00","A","","","","",
"1012","PKL","PHI201100A","89107494","TE EMENDA ESPIGAO ZAMAC 1/2 GARDEN","","","2026-01-16","0","0","37","37","UN","37","37","UN","0L","MM 0020, vendas, livre","BRL","146.52","0","09:09:56","1","20","11","00","A","","","","",
"1012","PKL","PHI201100A","89181813","ENROLADOR MANG FIXO GIRAT MET 30M OVERT","","","2025-09-12","0","0","9","9","UN","9","9","UN","0L","MM 0020, vendas, livre","BRL","249.75","0","16:48:31","1","20","11","00","A","","","","",
"1012","PKL","PHI201100A","89181820","SUPORTE PLAST P/ MANG PT OVERTIME","","","2025-06-20","0","0","91","91","UN","91","91","UN","0L","MM 0020, vendas, livre","BRL","335.79","0","16:36:59","1","20","11","00","A","","","","",
"1012","PKL","PHI201100M","89293610","MANG REF PVC 1/2 CRI PT250 IBIRA","","","2025-03-31","0","0","5","5","M","5","5","M","0L","MM 0020, vendas, livre","BRL","20.45","0","17:17:50","1","20","11","00","M","","","","",
"1012","PKL","PHI201200A","89499410","LUVA N1 LATAO ANEL 28MM RUMO CERTO","","","2025-10-02","0","0","48","48","UN","48","48","UN","0L","MM 0020, vendas, livre","BRL","359.04","0","06:49:36","1","20","12","00","A","","","","",
"1012","PKL","PHI201200A","89499403","LUVA N1 LATAO ANEL 22MM RUMO CERTO","","","2025-10-02","0","0","48","48","UN","48","48","UN","0L","MM 0020, vendas, livre","BRL","232.32","0","06:49:36","1","20","12","00","A","","","","",
"1012","PKL","PHI201200A","89499396","LUVA N1 LATAO ANEL 15MM RUMO CERTO","","","2025-10-02","0","0","25","25","UN","25","25","UN","0L","MM 0020, vendas, livre","BRL","60.75","0","06:49:36","1","20","12","00","A","","","","",
"1012","PKL","PHI201200A","89499144","COTOVELO N13 M LATAO ANEL 22X3/4 RUMO","","","2025-10-02","0","0","39","39","UN","39","39","UN","0L","MM 0020, vendas, livre","BRL","696.54","0","06:49:36","1","20","12","00","A","","","","",
"1012","PKL","PHI201200A","89499130","COTOVELO N13 M LATAO ANEL 15X1/2 RUMO","","","2025-10-02","0","0","70","70","UN","70","70","UN","0L","MM 0020, vendas, livre","BRL","693.00","0","06:49:36","1","20","12","00","A","","","","",
"1012","PKL","PHI201200A","89499123","COTOVELO N12 LATAO ANEL 28MM RUMO CERTO","","","2025-10-02","0","0","11","11","UN","11","11","UN","0L","MM 0020, vendas, livre","BRL","156.86","0","06:49:36","1","20","12","00","A","","","","",
"1012","PKL","PHI201200A","89499116","COTOVELO N12 LATAO ANEL 22MM RUMO CERTO","","","2026-01-06","0","0","24","24","UN","24","24","UN","0L","MM 0020, vendas, livre","BRL","239.28","0","08:41:29","1","20","12","00","A","","","","",
"1012","PKL","PHI201200A","89499102","COTOVELO N12 LATAO ANEL 15MM RUMO CERTO","","","2025-10-02","0","0","12","12","UN","12","12","UN","0L","MM 0020, vendas, livre","BRL","48.36","0","06:49:36","1","20","12","00","A","","","","",
"1012","PKL","PHI201200A","89499095","COTOVELO N11 LATAO ANEL 22X1/2 RUMO CERT","","","2025-10-02","0","0","11","11","UN","11","11","UN","0L","MM 0020, vendas, livre","BRL","132.33","0","06:49:36","1","20","12","00","A","","","","",
"1012","PKL","PHI201200A","89499081","COTOVELO N10 LATAO ANEL 28X1 RUMO CERTO","","","2025-10-02","0","0","18","18","UN","18","18","UN","0L","MM 0020, vendas, livre","BRL","533.88","0","06:49:36","1","20","12","00","A","","","","",
"1012","PKL","PHI201200A","89499074","COTOVELO N10 LATAO ANEL 22X3/4 RUMO CERT","","","2025-10-02","0","0","15","15","UN","15","15","UN","0L","MM 0020, vendas, livre","BRL","211.50","0","06:49:36","1","20","12","00","A","","","","",
"1012","PKL","PHI201200A","89499060","COTOVELO N10 LATAO ANEL 15X1/2 RUMO CERT","","","2025-10-02","0","0","1","1","UN","1","1","UN","0L","MM 0020, vendas, livre","BRL","9.33","0","06:49:36","1","20","12","00","A","","","","",
"1012","PKL","PHI201200A","89499032","COTOVELO 7074 M LATAO 22X3/4 RUMO CERTO","","","2025-10-02","0","0","39","39","UN","39","39","UN","0L","MM 0020, vendas, livre","BRL","508.95","0","06:49:36","1","20","12","00","A","","","","",
"1012","PKL","PHI201200A","89499025","COTOVELO 7074 M LATAO 15X1/2 RUMO CERTO","","","2025-10-02","0","0","24","24","UN","24","24","UN","0L","MM 0020, vendas, livre","BRL","169.20","0","06:49:36","1","20","12","00","A","","","","",
"1012","PKL","PHI201200A","89498976","COTOVELO 706-3 LATAO 3/4X1/2 RUMO CERTO","","","2025-10-02","0","0","32","32","UN","32","32","UN","0L","MM 0020, vendas, livre","BRL","417.60","0","06:49:36","1","20","12","00","A","","","","",
"1012","PKL","PHI201200A","89498815","CONECTOR 604 M LATAO 42X1.1/2 RUMO CERTO","","","2025-10-02","0","0","33","33","UN","33","33","UN","0L","MM 0020, vendas, livre","BRL","746.79","0","06:49:36","1","20","12","00","A","","","","",
"1012","PKL","PHI201200A","89498801","CONECTOR 604 M LATAO 35X1.1/4 RUMO CERTO","","","2025-10-04","0","0","17","17","UN","17","17","UN","0L","MM 0020, vendas, livre","BRL","301.41","0","14:34:37","1","20","12","00","A","","","","",
"1012","PKL","PHI201200A","89499466","LUVA PASSANTE N5 LATAO ANEL 15MM RUMO","","","2025-10-02","0","0","4","4","UN","4","4","UN","0L","MM 0020, vendas, livre","BRL","11.52","0","06:49:36","1","20","12","00","A","","","","",
"1012","PKL","PHI201200A","89499473","LUVA PASSANTE N5 LATAO ANEL 22MM RUMO","","","2025-10-02","0","0","13","13","UN","13","13","UN","0L","MM 0020, vendas, livre","BRL","72.67","0","06:49:36","1","20","12","00","A","","","","",
"1012","PKL","PHI201200A","89183143","PROLONG LONGO MF ZAMAC AM 3/4 GARDEN","","","2025-10-02","0","0","82","82","UN","82","82","UN","0L","MM 0020, vendas, livre","BRL","307.50","0","06:49:36","1","20","12","00","A","","","","",
"1012","PKL","PHI201200A","89183136","PROLONG MEDIO MF ZAMAC AM 3/4 GARDEN","","","2025-10-02","0","0","28","28","UN","28","28","UN","0L","MM 0020, vendas, livre","BRL","65.52","0","06:49:36","1","20","12","00","A","","","","",
"1012","PKL","PHI201200A","89183115","PROLONG LONGO MF ZAMAC AM 1/2 GARDEN","","","2026-01-09","0","0","126","126","UN","126","126","UN","0L","MM 0020, vendas, livre","BRL","473.76","0","08:01:36","1","20","12","00","A","","","","",
"1012","PKL","PHI201200A","89183094","PROLONG CURTO MF ZAMAC AM 1/2 GARDEN","","","2026-01-25","0","0","197","197","UN","197","197","UN","0L","MM 0020, vendas, livre","BRL","466.89","0","13:52:46","1","20","12","00","A","","","","",
"1012","PKL","PHI201200A","89107746","PROLONG INV MF ZAMAC 1/2X3/4 GARDEN","","","2025-10-02","0","0","4","4","UN","4","4","UN","0L","MM 0020, vendas, livre","BRL","13.52","0","06:49:35","1","20","12","00","A","","","","",
"1012","PKL","PHI201200A","89046181","CONECTOR FIXO MET F PEX 20MMX1/2 ASTRA","","","2025-12-02","0","0","4","4","UN","4","4","UN","0L","MM 0020, vendas, livre","BRL","44.88","0","14:39:53","1","20","12","00","A","","","","",
"1012","PKL","PHI201200A","89417482","ISOLAMENTO TERM POLIPEX PT 10X22MM 2M","","","2025-02-08","0","0","38","38","UN","38","38","UN","0L","MM 0020, vendas, livre","BRL","213.18","0","13:52:23","1","20","12","00","A","","","","",
"1012","PKL","PHI201200A","89417475","ISOLAMENTO TERM POLIPEX PT 10X15MM 2M","","","2024-10-24","0","0","45","45","UN","45","45","UN","0L","MM 0020, vendas, livre","BRL","192.60","0","11:16:20","1","20","12","00","A","","","","",
"1012","PKL","PHI201200A","89411504","UNIAO RED PEX 16X20MM ASTRA","","","2025-10-03","0","0","31","31","UN","31","31","UN","0L","MM 0020, vendas, livre","BRL","325.19","0","16:26:05","1","20","12","00","A","","","","",
"1012","PKL","PHI201200A","89610465","NIPLE ROSC BSP LATAO 1/2 FURKIN","","","2025-12-09","0","0","2","2","UN","2","2","UN","0L","MM 0020, vendas, livre","BRL","12.96","0","11:20:45","1","20","12","00","A","","","","",
"1012","PKL","PHI201200A","89499564","NIPLE ROSC BSP LATAO 3/4 RUMO CERTO","","","2025-10-02","0","0","13","13","UN","13","13","UN","0L","MM 0020, vendas, livre","BRL","121.42","0","06:49:36","1","20","12","00","A","","","","",
"1012","PKL","PHI201200A","89499543","NIPLE ROSC BSP LATAO 1.1/4 RUMO CERTO","","","2025-10-02","0","0","50","50","UN","50","50","UN","0L","MM 0020, vendas, livre","BRL","1136.00","0","06:49:36","1","20","12","00","A","","","","",
"1012","PKL","PHI201200A","89499536","NIPLE ROSC BSP LATAO 1.1/2 RUMO CERTO","","","2025-10-02","0","0","27","27","UN","27","27","UN","0L","MM 0020, vendas, livre","BRL","844.02","0","06:49:36","1","20","12","00","A","","","","",
"1012","PKL","PHI201200A","89499522","NIPLE ROSC BSP LATAO 1 RUMO CERTO","","","2025-10-02","0","0","1","1","UN","1","1","UN","0L","MM 0020, vendas, livre","BRL","15.09","0","06:49:36","1","20","12","00","A","","","","",
"1012","PKL","PHI201200A","89499515","MISTURADOR N50 LATAO ANEL 22MM RUMO","","","2025-10-02","0","0","9","9","UN","9","9","UN","0L","MM 0020, vendas, livre","BRL","465.84","0","06:49:36","1","20","12","00","A","","","","",
"1012","PKL","PHI201200A","89499480","LUVA PASSANTE N5 LATAO ANEL 28MM RUMO","","","2025-10-02","0","0","59","59","UN","59","59","UN","0L","MM 0020, vendas, livre","BRL","441.32","0","06:49:36","1","20","12","00","A","","","","",
"1012","PKL","PHI201200A","89498255","TE 713 RR LATAO 3/4X1/2 RUMO CERTO","","","2025-10-02","0","0","37","37","UN","37","37","UN","0L","MM 0020, vendas, livre","BRL","657.86","0","06:49:36","1","20","12","00","A","","","","",
"1012","PKL","PHI201200A","89498262","TE N15 LATAO ANEL 15MM RUMO CERTO","","","2025-10-02","0","0","16","16","UN","16","16","UN","0L","MM 0020, vendas, livre","BRL","105.12","0","06:49:36","1","20","12","00","A","","","","",
"1012","PKL","PHI201200A","89498276","TE N15 LATAO ANEL 22MM RUMO CERTO","","","2025-10-02","0","0","10","10","UN","10","10","UN","0L","MM 0020, vendas, livre","BRL","132.40","0","06:49:36","1","20","12","00","A","","","","",
"1012","PKL","PHI201200A","89498290","TE N15 LATAO ANEL 28MM RUMO CERTO","","","2025-10-02","0","0","47","47","UN","47","47","UN","0L","MM 0020, vendas, livre","BRL","994.99","0","06:49:36","1","20","12","00","A","","","","",
"1012","PKL","PHI201200A","89498304","TE N19 LATAO ANEL 15X1/2 RUMO CERTO","","","2025-10-02","0","0","41","41","UN","41","41","UN","0L","MM 0020, vendas, livre","BRL","578.51","0","06:49:36","1","20","12","00","A","","","","",
"1012","PKL","PHI201200A","89498311","TE N19 LATAO ANEL 22X3/4 RUMO CERTO","","","2025-10-02","0","0","24","24","UN","24","24","UN","0L","MM 0020, vendas, livre","BRL","549.60","0","06:49:36","1","20","12","00","A","","","","",
"1012","PKL","PHI201200A","89498325","TE N20 LATAO ANEL 22X1/2 RUMO CERTO","","","2025-10-02","0","0","14","14","UN","14","14","UN","0L","MM 0020, vendas, livre","BRL","260.54","0","06:49:35","1","20","12","00","A","","","","",
"1012","PKL","PHI201200A","89498353","TE RED CENT 611 LATAO 22X15 RUMO CERTO","","","2025-10-02","0","0","22","22","UN","22","22","UN","0L","MM 0020, vendas, livre","BRL","236.94","0","06:49:36","1","20","12","00","A","","","","",
"1012","PKL","PHI201200A","89498360","TE RED CENT 611 LATAO 28X15 RUMO CERTO","","","2025-10-02","0","0","23","23","UN","23","23","UN","0L","MM 0020, vendas, livre","BRL","448.27","0","06:49:36","1","20","12","00","A","","","","",
"1012","PKL","PHI201200A","89498374","TE RED CENT 611 LATAO 28X22 RUMO CERTO","","","2025-10-02","0","0","37","37","UN","37","37","UN","0L","MM 0020, vendas, livre","BRL","711.14","0","06:49:36","1","20","12","00","A","","","","",
"1012","PKL","PHI201200A","89498381","TE RED CENT 611 LATAO 35X22 RUMO CERTO","","","2025-10-02","0","0","27","27","UN","27","27","UN","0L","MM 0020, vendas, livre","BRL","724.14","0","06:49:36","1","20","12","00","A","","","","",
"1012","PKL","PHI201200A","89498591","UNIAO 733 LATAO 28MM RUMO CERTO","","","2025-10-02","0","0","23","23","UN","23","23","UN","0L","MM 0020, vendas, livre","BRL","770.50","0","06:49:36","1","20","12","00","A","","","","",
"1012","PKL","PHI201200A","89498654","UNIAO N9 LATAO ANEL 15MM RUMO CERTO","","","2025-10-02","0","0","89","89","UN","89","89","UN","0L","MM 0020, vendas, livre","BRL","4845.16","0","06:49:36","1","20","12","00","A","","","","",
"1012","PKL","PHI201200A","89498661","UNIAO N9 LATAO ANEL 22MM RUMO CERTO","","","2025-10-02","0","0","31","31","UN","31","31","UN","0L","MM 0020, vendas, livre","BRL","865.52","0","06:49:36","1","20","12","00","A","","","","",
"1012","PKL","PHI201200A","89498710","CONECTOR 603 F LATAO 28X1 RUMO CERTO","","","2025-10-02","0","0","13","13","UN","13","13","UN","0L","MM 0020, vendas, livre","BRL","157.30","0","06:49:36","1","20","12","00","A","","","","",
